Season,Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Vulnerable Top 2 Seed?,Tournament Winner?,Tournament Championship?,Final Four?
2006,Missouri State,2,NIT 3,NIT,2,,,,
2006,Stanford,7,NIT 3,NIT,2,,,,
2006,Virginia,8,NIT 3,NIT,2,,,,
2006,Houston,3,NIT 3,NIT,2,,,,
2006,BYU,6,NIT 3,NIT,2,,,,
2006,Cincinnati,1,NIT 4,NIT,2,,,,
2006,Charlotte,9,NIT 4,NIT,2,,,,
2006,Georgia Southern,10,NIT 4,NIT,2,,,,
2006,Minnesota,4,NIT 4,NIT,2,,,,
2006,Wake Forest,5,NIT 4,NIT,2,,,,
2006,Florida State,2,NIT 4,NIT,2,,,,
2006,Miami (OH),7,NIT 4,NIT,2,,,,
2006,Butler,8,NIT 4,NIT,2,,,,
2006,South Carolina,3,NIT 4,NIT,2,,,,
2006,Western Kentucky,6,NIT 4,NIT,2,,,,
2005,Maryland,1,NIT 1,NIT,2,,,,
2005,Oral Roberts,6,NIT 1,NIT,2,,,,
2005,TCU,3,NIT 1,NIT,2,,,,
2005,Miami (OH),4,NIT 1,NIT,2,,,,
2005,Marquette,2,NIT 1,NIT,2,,,,
2005,Western Michigan,5,NIT 1,NIT,2,,,,
2005,Davidson,7,NIT 1,NIT,2,,,,
2005,VCU,10,NIT 1,NIT,2,,,,
2005,Missouri State,8,NIT 1,NIT,2,,,,
2005,Rice,9,NIT 1,NIT,2,,,,
2005,Georgetown,1,NIT 2,NIT,2,,,,
2005,Boston University,6,NIT 2,NIT,2,,,,
2005,UNLV,3,NIT 2,NIT,2,,,,
2005,Arizona State,4,NIT 2,NIT,2,,,,
2005,South Carolina,2,NIT 2,NIT,2,,,,
2005,Miami,5,NIT 2,NIT,2,,,,
2005,Cal State Fullerton,7,NIT 2,NIT,2,,,,
2005,Oregon State,10,NIT 2,NIT,2,,,,
2005,San Francisco,8,NIT 2,NIT,2,,,,
2005,Denver,9,NIT 2,NIT,2,,,,
2005,Vanderbilt,1,NIT 3,NIT,2,,,,
2005,Indiana,6,NIT 3,NIT,2,,,,
2005,Virginia Tech,3,NIT 3,NIT,2,,,,
2005,Temple,4,NIT 3,NIT,2,,,,
2005,Memphis,2,NIT 3,NIT,2,,,,
2005,Northeastern,5,NIT 3,NIT,2,,,,
2005,Wichita State,7,NIT 3,NIT,2,,,,
2005,Houston,10,NIT 3,NIT,2,,,,
2005,Western Kentucky,8,NIT 3,NIT,2,,,,
2005,Kent State,9,NIT 3,NIT,2,,,,
2005,Notre Dame,1,NIT 4,NIT,2,,,,
2005,Holy Cross,6,NIT 4,NIT,2,,,,
2005,Texas A&M,3,NIT 4,NIT,2,,,,
2005,Clemson,4,NIT 4,NIT,2,,,,
2005,DePaul,2,NIT 4,NIT,2,,,,
2005,Missouri,5,NIT 4,NIT,2,,,,
2005,Saint Joseph's,7,NIT 4,NIT,2,,,,
2005,Hofstra,10,NIT 4,NIT,2,,,,
2005,Buffalo,8,NIT 4,NIT,2,,,,
2005,Drexel,9,NIT 4,NIT,2,,,,
2004,Rutgers,1,NIT 1,NIT,2,,,,
2004,Temple,6,NIT 1,NIT,2,,,,
2004,Villanova,3,NIT 1,NIT,2,,,,
2004,Drexel,4,NIT 1,NIT,2,,,,
2004,Virginia,2,NIT 1,NIT,2,,,,
2004,George Washington,5,NIT 1,NIT,2,,,,
2004,West Virginia,7,NIT 1,NIT,2,,,,
2004,Kent State,10,NIT 1,NIT,2,,,,
2004,Rhode Island,8,NIT 1,NIT,2,,,,
2004,Boston University,9,NIT 1,NIT,2,,,,
2004,Marquette,1,NIT 2,NIT,2,,,,
2004,Toledo,6,NIT 2,NIT,2,,,,
2004,Florida State,3,NIT 2,NIT,2,,,,
2004,Wichita State,4,NIT 2,NIT,2,,,,
2004,Iowa State,2,NIT 2,NIT,2,,,,
2004,Georgia,5,NIT 2,NIT,2,,,,
2004,Boise State,7,NIT 2,NIT,2,,,,
2004,UNLV,10,NIT 2,NIT,2,,,,
2004,Milwaukee,8,NIT 2,NIT,2,,,,
2004,Rice,9,NIT 2,NIT,2,,,,
2004,Oregon,1,NIT 3,NIT,2,,,,
2004,Colorado,6,NIT 3,NIT,2,,,,
2004,Saint Louis,3,NIT 3,NIT,2,,,,
2004,Iowa,4,NIT 3,NIT,2,,,,
2004,Notre Dame,2,NIT 3,NIT,2,,,,
2004,Purdue Fort Wayne,5,NIT 3,NIT,2,,,,
2004,George Mason,7,NIT 3,NIT,2,,,,
2004,Tennessee,10,NIT 3,NIT,2,,,,
2004,Austin Peay,8,NIT 3,NIT,2,,,,
2004,Belmont,9,NIT 3,NIT,2,,,,
2004,Hawaii,1,NIT 4,NIT,2,,,,
2004,Utah State,6,NIT 4,NIT,2,,,,
2004,Oklahoma,3,NIT 4,NIT,2,,,,
2004,LSU,4,NIT 4,NIT,2,,,,
2004,Michigan,2,NIT 4,NIT,2,,,,
2004,Missouri,5,NIT 4,NIT,2,,,,
2004,Nebraska,7,NIT 4,NIT,2,,,,
2004,Creighton,10,NIT 4,NIT,2,,,,
2004,Niagara,8,NIT 4,NIT,2,,,,
2004,Troy,9,NIT 4,NIT,2,,,,
2003,Georgia Tech,1,NIT 1,NIT,2,,,,
2003,Ohio State,6,NIT 1,NIT,2,,,,
2003,San Diego State,3,NIT 1,NIT,2,,,,
2003,UC Santa Barbara,4,NIT 1,NIT,2,,,,
2003,Texas Tech,2,NIT 1,NIT,2,,,,
2003,Nevada,5,NIT 1,NIT,2,,,,
2003,Iowa,7,NIT 1,NIT,2,,,,
2003,Valparaiso,10,NIT 1,NIT,2,,,,
2003,Iowa State,8,NIT 1,NIT,2,,,,
2003,Wichita State,9,NIT 1,NIT,2,,,,
2003,UAB,1,NIT 2,NIT,2,,,,
2003,Louisiana,6,NIT 2,NIT,2,,,,
2003,St. John's,3,NIT 2,NIT,2,,,,
2003,Boston University,4,NIT 2,NIT,2,,,,
2003,Virginia,2,NIT 2,NIT,2,,,,
2003,Brown,5,NIT 2,NIT,2,,,,
2003,Villanova,7,NIT 2,NIT,2,,,,
2003,Siena,10,NIT 2,NIT,2,,,,
2003,Western Michigan,8,NIT 2,NIT,2,,,,
2003,UIC,9,NIT 2,NIT,2,,,,
2003,Georgetown,1,NIT 3,NIT,2,,,,
2003,Tennessee,6,NIT 3,NIT,2,,,,
2003,Wyoming,3,NIT 3,NIT,2,,,,
2003,Eastern Washington,4,NIT 3,NIT,2,,,,
2003,North Carolina,2,NIT 3,NIT,2,,,,
2003,DePaul,5,NIT 3,NIT,2,,,,
2003,Providence,7,NIT 3,NIT,2,,,,
2003,Richmond,10,NIT 3,NIT,2,,,,
2003,Charleston,8,NIT 3,NIT,2,,,,
2003,Kent State,9,NIT 3,NIT,2,,,,
2003,Rhode Island,1,NIT 4,NIT,2,,,,
2003,Seton Hall,6,NIT 4,NIT,2,,,,
2003,Minnesota,3,NIT 4,NIT,2,,,,
2003,Saint Louis,4,NIT 4,NIT,2,,,,
2003,Hawaii,2,NIT 4,NIT,2,,,,
2003,UNLV,5,NIT 4,NIT,2,,,,
2003,Temple,7,NIT 4,NIT,2,,,,
2003,Drexel,10,NIT 4,NIT,2,,,,
2003,Boston College,8,NIT 4,NIT,2,,,,
2003,Fairfield,9,NIT 4,NIT,2,,,,
2002,Minnesota,1,NIT 1,NIT,2,,,,
2002,New Mexico,6,NIT 1,NIT,2,,,,
2002,Butler,3,NIT 1,NIT,2,,,,
2002,Bowling Green,4,NIT 1,NIT,2,,,,
2002,Syracuse,2,NIT 1,NIT,2,,,,
2002,St. Bonaventure,5,NIT 1,NIT,2,,,,
2002,Richmond,7,NIT 1,NIT,2,,,,
2002,Wagner,10,NIT 1,NIT,2,,,,
2002,Montana State,8,NIT 1,NIT,2,,,,
2002,Utah State,9,NIT 1,NIT,2,,,,
2002,LSU,1,NIT 2,NIT,2,,,,
2002,Iowa,6,NIT 2,NIT,2,,,,
2002,UNLV,3,NIT 2,NIT,2,,,,
2002,Arizona State,4,NIT 2,NIT,2,,,,
2002,South Carolina,2,NIT 2,NIT,2,,,,
2002,Virginia,5,NIT 2,NIT,2,,,,
2002,Ball State,7,NIT 2,NIT,2,,,,
2002,South Florida,10,NIT 2,NIT,2,,,,
2002,Saint Joseph's,8,NIT 2,NIT,2,,,,
2002,George Mason,9,NIT 2,NIT,2,,,,
2002,Villanova,1,NIT 3,NIT,2,,,,
2002,Manhattan,6,NIT 3,NIT,2,,,,
2002,Louisville,3,NIT 3,NIT,2,,,,
2002,Princeton,4,NIT 3,NIT,2,,,,
2002,Temple,2,NIT 3,NIT,2,,,,
2002,Fresno State,5,NIT 3,NIT,2,,,,
2002,Louisiana Tech,7,NIT 3,NIT,2,,,,
2002,Louisiana,10,NIT 3,NIT,2,,,,
2002,Vanderbilt,8,NIT 3,NIT,2,,,,
2002,Houston,9,NIT 3,NIT,2,,,,
2002,Yale,1,NIT 4,NIT,2,,,,
2002,Rutgers,6,NIT 4,NIT,2,,,,
2002,BYU,3,NIT 4,NIT,2,,,,
2002,UC Irvine,4,NIT 4,NIT,2,,,,
2002,Memphis,2,NIT 4,NIT,2,,,,
2002,UNC Greensboro,5,NIT 4,NIT,2,,,,
2002,Tennessee Tech,7,NIT 4,NIT,2,,,,
2002,Georgia State,10,NIT 4,NIT,2,,,,
2002,Dayton,8,NIT 4,NIT,2,,,,
2002,Detroit Mercy,9,NIT 4,NIT,2,,,,
2023,Indiana State,1,CBI,CBI,3,,,,
2023,South Carolina Upstate,16,CBI,CBI,3,,,,
2023,Eastern Kentucky,8,CBI,CBI,3,,,,
2023,Cleveland State,9,CBI,CBI,3,,,,
2023,Southern Utah,4,CBI,CBI,3,,,,
2023,North Alabama,13,CBI,CBI,3,,,,
2023,Duquesne,5,CBI,CBI,3,,,,
2023,Rice,12,CBI,CBI,3,,,,
2023,San Jose State,2,CBI,CBI,3,,,,
2023,Southern Indiana,15,CBI,CBI,3,,,,
2023,Tarleton State,7,CBI,CBI,3,,,,
2023,Radford,10,CBI,CBI,3,,,,
2023,Charlotte,3,CBI,CBI,3,,,,
2023,Western Carolina,14,CBI,CBI,3,,,,
2023,Stetson,6,CBI,CBI,3,,,,
2023,Milwaukee,11,CBI,CBI,3,,,,
2022,Drake,1,CBI,CBI,3,,,,
2022,Purdue Fort Wayne,16,CBI,CBI,3,,,,
2022,VMI,8,CBI,CBI,3,,,,
2022,UNC Wilmington,9,CBI,CBI,3,,,,
2022,Stephen F. Austin,4,CBI,CBI,3,,,,
2022,UNC Asheville,13,CBI,CBI,3,,,,
2022,Florida Atlantic,5,CBI,CBI,3,,,,
2022,Northern Colorado,12,CBI,CBI,3,,,,
2022,Middle Tennessee,2,CBI,CBI,3,,,,
2022,California Baptist,15,CBI,CBI,3,,,,
2022,UNC Greensboro,7,CBI,CBI,3,,,,
2022,Boston University,10,CBI,CBI,3,,,,
2022,Ohio,3,CBI,CBI,3,,,,
2022,Rice,14,CBI,CBI,3,,,,
2022,Abilene Christian,6,CBI,CBI,3,,,,
2022,Troy,11,CBI,CBI,3,,,,
2021,Stetson,1,CBI,CBI,3,,,,
2021,Bowling Green,8,CBI,CBI,3,,,,
2021,Coastal Carolina,4,CBI,CBI,3,,,,
2021,Bryant,5,CBI,CBI,3,,,,
2021,Longwood,3,CBI,CBI,3,,,,
2021,Pepperdine,6,CBI,CBI,3,,,,
2021,Bellarmine,2,CBI,CBI,3,,,,
2021,Army,7,CBI,CBI,3,,,,
2019,DePaul,1,CBI,CBI,3,,,,
2019,Central Michigan,16,CBI,CBI,3,,,,
2019,Longwood,8,CBI,CBI,3,,,,
2019,Southern Miss,9,CBI,CBI,3,,,,
2019,West Virginia,4,CBI,CBI,3,,,,
2019,Grand Canyon,13,CBI,CBI,3,,,,
2019,Coastal Carolina,5,CBI,CBI,3,,,,
2019,Howard,12,CBI,CBI,3,,,,
2019,South Florida,2,CBI,CBI,3,,,,
2019,Stony Brook,15,CBI,CBI,3,,,,
2019,Utah Valley,7,CBI,CBI,3,,,,
2019,Cal State Northridge,10,CBI,CBI,3,,,,
2019,California Baptist,3,CBI,CBI,3,,,,
2019,Loyola Marymount,14,CBI,CBI,3,,,,
2019,Brown,6,CBI,CBI,3,,,,
2019,UAB,11,CBI,CBI,3,,,,
2018,South Dakota,1,CBI,CBI,3,,,,
2018,North Texas,16,CBI,CBI,3,,,,
2018,Grand Canyon,8,CBI,CBI,3,,,,
2018,Mercer,9,CBI,CBI,3,,,,
2018,Seattle U,4,CBI,CBI,3,,,,
2018,Central Arkansas,13,CBI,CBI,3,,,,
2018,Canisius,5,CBI,CBI,3,,,,
2018,Jacksonville State,12,CBI,CBI,3,,,,
2018,San Francisco,2,CBI,CBI,3,,,,
2018,Colgate,15,CBI,CBI,3,,,,
2018,Utah Valley,7,CBI,CBI,3,,,,
2018,Eastern Washington,10,CBI,CBI,3,,,,
2018,Campbell,3,CBI,CBI,3,,,,
2018,Miami (OH),14,CBI,CBI,3,,,,
2018,New Orleans,6,CBI,CBI,3,,,,
2018,UT Rio Grande Valley,11,CBI,CBI,3,,,,
2017,Coastal Carolina,1,CBI,CBI,3,,,,
2017,Hampton,16,CBI,CBI,3,,,,
2017,George Mason,8,CBI,CBI,3,,,,
2017,Loyola Maryland,9,CBI,CBI,3,,,,
2017,UIC,4,CBI,CBI,3,,,,
2017,Stony Brook,13,CBI,CBI,3,,,,
2017,George Washington,5,CBI,CBI,3,,,,
2017,Toledo,12,CBI,CBI,3,,,,
2017,Wyoming,2,CBI,CBI,3,,,,
2017,Eastern Washington,15,CBI,CBI,3,,,,
2017,Kansas City,7,CBI,CBI,3,,,,
2017,Green Bay,10,CBI,CBI,3,,,,
2017,Rice,3,CBI,CBI,3,,,,
2017,San Francisco,14,CBI,CBI,3,,,,
2017,Georgia Southern,6,CBI,CBI,3,,,,
2017,Utah Valley,11,CBI,CBI,3,,,,
2016,Siena,1,CBI,CBI,3,,,,
2016,Morehead State,16,CBI,CBI,3,,,,
2016,Duquesne,8,CBI,CBI,3,,,,
2016,Omaha,9,CBI,CBI,3,,,,
2016,Ohio,4,CBI,CBI,3,,,,
2016,UAlbany,13,CBI,CBI,3,,,,
2016,UNC Greensboro,5,CBI,CBI,3,,,,
2016,Houston Christian,12,CBI,CBI,3,,,,
2016,Nevada,2,CBI,CBI,3,,,,
2016,Montana,15,CBI,CBI,3,,,,
2016,Eastern Washington,7,CBI,CBI,3,,,,
2016,Pepperdine,10,CBI,CBI,3,,,,
2016,Seattle U,3,CBI,CBI,3,,,,
2016,Idaho,14,CBI,CBI,3,,,,
2016,Vermont,6,CBI,CBI,3,,,,
2016,Western Carolina,11,CBI,CBI,3,,,,
2015,UC Santa Barbara,1,CBI,CBI,3,,,,
2015,Oral Roberts,16,CBI,CBI,3,,,,
2015,Rider,8,CBI,CBI,3,,,,
2015,Loyola Chicago,9,CBI,CBI,3,,,,
2015,Gardner-Webb,4,CBI,CBI,3,,,,
2015,Colorado,13,CBI,CBI,3,,,,
2015,Pepperdine,5,CBI,CBI,3,,,,
2015,Seattle U,12,CBI,CBI,3,,,,
2015,Eastern Michigan,2,CBI,CBI,3,,,,
2015,UL Monroe,15,CBI,CBI,3,,,,
2015,Stony Brook,7,CBI,CBI,3,,,,
2015,Mercer,10,CBI,CBI,3,,,,
2015,Radford,3,CBI,CBI,3,,,,
2015,Delaware State,14,CBI,CBI,3,,,,
2015,Vermont,6,CBI,CBI,3,,,,
2015,Hofstra,11,CBI,CBI,3,,,,
2014,Wyoming,1,CBI,CBI,3,,,,
2014,Texas A&M,16,CBI,CBI,3,,,,
2014,Morehead State,8,CBI,CBI,3,,,,
2014,Illinois State,9,CBI,CBI,3,,,,
2014,Radford,4,CBI,CBI,3,,,,
2014,Oregon State,13,CBI,CBI,3,,,,
2014,South Dakota State,5,CBI,CBI,3,,,,
2014,Old Dominion,12,CBI,CBI,3,,,,
2014,Princeton,2,CBI,CBI,3,,,,
2014,Tulane,15,CBI,CBI,3,,,,
2014,Fresno State,7,CBI,CBI,3,,,,
2014,UTEP,10,CBI,CBI,3,,,,
2014,Hampton,3,CBI,CBI,3,,,,
2014,Penn State,14,CBI,CBI,3,,,,
2014,Stony Brook,6,CBI,CBI,3,,,,
2014,Siena,11,CBI,CBI,3,,,,
2013,North Dakota State,1,CBI,CBI,3,,,,
2013,Western Michigan,16,CBI,CBI,3,,,,
2013,Lehigh,8,CBI,CBI,3,,,,
2013,Wyoming,9,CBI,CBI,3,,,,
2013,Texas,4,CBI,CBI,3,,,,
2013,Houston,13,CBI,CBI,3,,,,
2013,George Mason,5,CBI,CBI,3,,,,
2013,Charleston,12,CBI,CBI,3,,,,
2013,Vermont,2,CBI,CBI,3,,,,
2013,Santa Clara,15,CBI,CBI,3,,,,
2013,Western Illinois,7,CBI,CBI,3,,,,
2013,Purdue,10,CBI,CBI,3,,,,
2013,Richmond,3,CBI,CBI,3,,,,
2013,Bryant,14,CBI,CBI,3,,,,
2013,Tulsa,6,CBI,CBI,3,,,,
2013,Wright State,11,CBI,CBI,3,,,,
2012,Milwaukee,1,CBI,CBI,3,,,,
2012,TCU,16,CBI,CBI,3,,,,
2012,Western Illinois,8,CBI,CBI,3,,,,
2012,Oregon State,9,CBI,CBI,3,,,,
2012,North Dakota State,4,CBI,CBI,3,,,,
2012,Wyoming,13,CBI,CBI,3,,,,
2012,Washington State,5,CBI,CBI,3,,,,
2012,San Francisco,12,CBI,CBI,3,,,,
2012,Delaware,2,CBI,CBI,3,,,,
2012,Butler,15,CBI,CBI,3,,,,
2012,Quinnipiac,7,CBI,CBI,3,,,,
2012,Pennsylvania,10,CBI,CBI,3,,,,
2012,Princeton,3,CBI,CBI,3,,,,
2012,Evansville,14,CBI,CBI,3,,,,
2012,Wofford,6,CBI,CBI,3,,,,
2012,Pittsburgh,11,CBI,CBI,3,,,,
2011,James Madison,1,CBI,CBI,3,,,,
2011,Davidson,16,CBI,CBI,3,,,,
2011,San Jose State,8,CBI,CBI,3,,,,
2011,Creighton,9,CBI,CBI,3,,,,
2011,Duquesne,4,CBI,CBI,3,,,,
2011,Montana,13,CBI,CBI,3,,,,
2011,Weber State,5,CBI,CBI,3,,,,
2011,Oregon,12,CBI,CBI,3,,,,
2011,Hofstra,2,CBI,CBI,3,,,,
2011,Evansville,15,CBI,CBI,3,,,,
2011,Austin Peay,7,CBI,CBI,3,,,,
2011,Boise State,10,CBI,CBI,3,,,,
2011,Miami (OH),3,CBI,CBI,3,,,,
2011,Rhode Island,14,CBI,CBI,3,,,,
2011,St. Bonaventure,6,CBI,CBI,3,,,,
2011,UCF,11,CBI,CBI,3,,,,
2010,Saint Louis,1,CBI,CBI,3,,,,
2010,Indiana State,16,CBI,CBI,3,,,,
2010,Akron,8,CBI,CBI,3,,,,
2010,Green Bay,9,CBI,CBI,3,,,,
2010,George Washington,4,CBI,CBI,3,,,,
2010,VCU,13,CBI,CBI,3,,,,
2010,Eastern Kentucky,5,CBI,CBI,3,,,,
2010,Charleston,12,CBI,CBI,3,,,,
2010,Oregon State,2,CBI,CBI,3,,,,
2010,Boston University,15,CBI,CBI,3,,,,
2010,Morehead State,7,CBI,CBI,3,,,,
2010,Colorado State,10,CBI,CBI,3,,,,
2010,Hofstra,3,CBI,CBI,3,,,,
2010,IU Indianapolis,14,CBI,CBI,3,,,,
2010,Princeton,6,CBI,CBI,3,,,,
2010,Duquesne,11,CBI,CBI,3,,,,
2009,Richmond,1,East,CBI,3,,,,
2009,St. John's,4,East,CBI,3,,,,
2009,Troy,2,East,CBI,3,,,,
2009,Charleston,3,East,CBI,3,,,,
2009,Nevada,1,South,CBI,3,,,,
2009,UTEP,4,South,CBI,3,,,,
2009,Wyoming,2,South,CBI,3,,,,
2009,Northeastern,3,South,CBI,3,,,,
2009,Oregon State,1,West,CBI,3,,,,
2009,Houston,4,West,CBI,3,,,,
2009,Green Bay,2,West,CBI,3,,,,
2009,Vermont,3,West,CBI,3,,,,
2009,Stanford,1,Midwest,CBI,3,,,,
2009,Boise State,4,Midwest,CBI,3,,,,
2009,Wichita State,2,Midwest,CBI,3,,,,
2009,Buffalo,3,Midwest,CBI,3,,,,
2008,Virginia,1,East,CBI,3,,,,
2008,Richmond,4,East,CBI,3,,,,
2008,Old Dominion,2,East,CBI,3,,,,
2008,Rider,3,East,CBI,3,,,,
2008,Bradley,1,Midwest,CBI,3,,,,
2008,Cincinnati,4,Midwest,CBI,3,,,,
2008,Ohio,2,Midwest,CBI,3,,,,
2008,Brown,3,Midwest,CBI,3,,,,
2008,UTEP,1,South,CBI,3,,,,
2008,Utah,4,South,CBI,3,,,,
2008,Tulsa,2,South,CBI,3,,,,
2008,Miami (OH),3,South,CBI,3,,,,
2008,Washington,1,West,CBI,3,,,,
2008,Valparaiso,4,West,CBI,3,,,,
2008,Nevada,2,West,CBI,3,,,,
2008,Houston,3,West,CBI,3,,,,
2019,Texas Southern,0,CIT,CIT,4,,,,
2019,New Orleans,0,CIT,CIT,4,,,,
2019,Grambling,0,CIT,CIT,4,,,,
2019,UT Rio Grande Valley,0,CIT,CIT,4,,,,
2019,Kent State,0,CIT,CIT,4,,,,
2019,UL Monroe,0,CIT,CIT,4,,,,
2019,Cal State Bakersfield,0,CIT,CIT,4,,,,
2019,Cal State Fullerton,0,CIT,CIT,4,,,,
2019,Drake,0,CIT,CIT,4,,,,
2019,Southern Utah,0,CIT,CIT,4,,,,
2019,Florida International,0,CIT,CIT,4,,,,
2019,Texas State,0,CIT,CIT,4,,,,
2019,Green Bay,0,CIT,CIT,4,,,,
2019,East Tennessee State,0,CIT,CIT,4,,,,
2019,Florida Atlantic,0,CIT,CIT,4,,,,
2019,Charleston Southern,0,CIT,CIT,4,,,,
2019,St. Francis (NY),0,CIT,CIT,4,,,,
2019,Hampton,0,CIT,CIT,4,,,,
2019,Quinnipiac,0,CIT,CIT,4,,,,
2019,NJIT,0,CIT,CIT,4,,,,
2019,Presbyterian,0,CIT,CIT,4,,,,
2019,Seattle U,0,CIT,CIT,4,,,,
2019,Cornell,0,CIT,CIT,4,,,,
2019,Robert Morris,0,CIT,CIT,4,,,,
2019,IU Indianapolis,0,CIT,CIT,4,,,,
2019,Marshall,0,CIT,CIT,4,,,,
2018,Abilene Christian,0,CIT,CIT,4,,,,
2018,Austin Peay,0,CIT,CIT,4,,,,
2018,Central Michigan,0,CIT,CIT,4,,,,
2018,Drake,0,CIT,CIT,4,,,,
2018,Eastern Michigan,0,CIT,CIT,4,,,,
2018,Purdue Fort Wayne,0,CIT,CIT,4,,,,
2018,Hartford,0,CIT,CIT,4,,,,
2018,Lamar,0,CIT,CIT,4,,,,
2018,Liberty,0,CIT,CIT,4,,,,
2018,UL Monroe,0,CIT,CIT,4,,,,
2018,Niagara,0,CIT,CIT,4,,,,
2018,North Carolina A&T,0,CIT,CIT,4,,,,
2018,Northern Colorado,0,CIT,CIT,4,,,,
2018,Portland State,0,CIT,CIT,4,,,,
2018,St. Francis (PA),0,CIT,CIT,4,,,,
2018,Sam Houston,0,CIT,CIT,4,,,,
2018,San Diego,0,CIT,CIT,4,,,,
2018,UIC,0,CIT,CIT,4,,,,
2018,UTSA,0,CIT,CIT,4,,,,
2018,Wofford,0,CIT,CIT,4,,,,
2017,UAlbany,0,CIT,CIT,4,,,,
2017,Ball State,0,CIT,CIT,4,,,,
2017,Cal State Fullerton,0,CIT,CIT,4,,,,
2017,Campbell,0,CIT,CIT,4,,,,
2017,Canisius,0,CIT,CIT,4,,,,
2017,Fairfield,0,CIT,CIT,4,,,,
2017,Purdue Fort Wayne,0,CIT,CIT,4,,,,
2017,Furman,0,CIT,CIT,4,,,,
2017,Georgia State,0,CIT,CIT,4,,,,
2017,Houston Christian,0,CIT,CIT,4,,,,
2017,Idaho,0,CIT,CIT,4,,,,
2017,Jacksonville,0,CIT,CIT,4,,,,
2017,Lamar,0,CIT,CIT,4,,,,
2017,Liberty,0,CIT,CIT,4,,,,
2017,Norfolk State,0,CIT,CIT,4,,,,
2017,St. Francis (PA),0,CIT,CIT,4,,,,
2017,Saint Peter's,0,CIT,CIT,4,,,,
2017,Samford,0,CIT,CIT,4,,,,
2017,Stephen F. Austin,0,CIT,CIT,4,,,,
2017,Texas A&M-Corpus Christi,0,CIT,CIT,4,,,,
2017,Texas State,0,CIT,CIT,4,,,,
2017,UMBC,0,CIT,CIT,4,,,,
2017,UNC Asheville,0,CIT,CIT,4,,,,
2017,South Carolina Upstate,0,CIT,CIT,4,,,,
2017,UT Martin,0,CIT,CIT,4,,,,
2017,Weber State,0,CIT,CIT,4,,,,
2016,Army,0,CIT,CIT,4,,,,
2016,Ball State,0,CIT,CIT,4,,,,
2016,Boston University,0,CIT,CIT,4,,,,
2016,Central Michigan,0,CIT,CIT,4,,,,
2016,Coastal Carolina,0,CIT,CIT,4,,,,
2016,Columbia,0,CIT,CIT,4,,,,
2016,Fordham,0,CIT,CIT,4,,,,
2016,Fairfield,0,CIT,CIT,4,,,,
2016,Furman,0,CIT,CIT,4,,,,
2016,Grand Canyon,0,CIT,CIT,4,,,,
2016,Jackson State,0,CIT,CIT,4,,,,
2016,UL Monroe,0,CIT,CIT,4,,,,
2016,Louisiana,0,CIT,CIT,4,,,,
2016,Mercer,0,CIT,CIT,4,,,,
2016,New Hampshire,0,CIT,CIT,4,,,,
2016,NJIT,0,CIT,CIT,4,,,,
2016,Norfolk State,0,CIT,CIT,4,,,,
2016,North Dakota,0,CIT,CIT,4,,,,
2016,Sam Houston,0,CIT,CIT,4,,,,
2016,Savannah State,0,CIT,CIT,4,,,,
2016,South Carolina State,0,CIT,CIT,4,,,,
2016,Tennessee State,0,CIT,CIT,4,,,,
2016,UT Arlington,0,CIT,CIT,4,,,,
2016,Texas A&M-Corpus Christi,0,CIT,CIT,4,,,,
2016,UC Irvine,0,CIT,CIT,4,,,,
2016,UT Martin,0,CIT,CIT,4,,,,
2015,Bowling Green,0,CIT,CIT,4,,,,
2015,Canisius,0,CIT,CIT,4,,,,
2015,Cleveland State,0,CIT,CIT,4,,,,
2015,Dartmouth,0,CIT,CIT,4,,,,
2015,Eastern Illinois,0,CIT,CIT,4,,,,
2015,Eastern Kentucky,0,CIT,CIT,4,,,,
2015,Evansville,0,CIT,CIT,4,,,,
2015,Florida Gulf Coast,0,CIT,CIT,4,,,,
2015,Grand Canyon,0,CIT,CIT,4,,,,
2015,High Point,0,CIT,CIT,4,,,,
2015,Incarnate Word,0,CIT,CIT,4,,,,
2015,Purdue Fort Wayne,0,CIT,CIT,4,,,,
2015,James Madison,0,CIT,CIT,4,,,,
2015,Kent State,0,CIT,CIT,4,,,,
2015,Louisiana,0,CIT,CIT,4,,,,
2015,Maryland Eastern Shore,0,CIT,CIT,4,,,,
2015,Middle Tennessee,0,CIT,CIT,4,,,,
2015,New Hampshire,0,CIT,CIT,4,,,,
2015,NJIT,0,CIT,CIT,4,,,,
2015,Norfolk State,0,CIT,CIT,4,,,,
2015,Northern Arizona,0,CIT,CIT,4,,,,
2015,Northwestern State,0,CIT,CIT,4,,,,
2015,Oakland,0,CIT,CIT,4,,,,
2015,Portland State,0,CIT,CIT,4,,,,
2015,Sacramento State,0,CIT,CIT,4,,,,
2015,St. Francis (PA),0,CIT,CIT,4,,,,
2015,Sam Houston,0,CIT,CIT,4,,,,
2015,Texas A&M-Corpus Christi,0,CIT,CIT,4,,,,
2015,UNC Wilmington,0,CIT,CIT,4,,,,
2015,South Carolina Upstate,0,CIT,CIT,4,,,,
2015,UT Martin,0,CIT,CIT,4,,,,
2015,Western Michigan,0,CIT,CIT,4,,,,
2014,Akron,0,CIT,CIT,4,,,,
2014,Alabama State,0,CIT,CIT,4,,,,
2014,Brown,0,CIT,CIT,4,,,,
